Year,Settlement ID,Name,X,Y,Population,Growth Rate (%),Power Usage (MW),Power Usage Per Capita (kW)
2046,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,268733,1.00%,407.31,1.516
2046,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,282997,1.40%,428.93,1.516
2046,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,242202,0.40%,367.10,1.516
2046,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,170264,1.40%,258.06,1.516
2046,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,95021,1.60%,144.02,1.516
2046,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,124049,0.40%,188.02,1.516
2046,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,69348,1.20%,105.11,1.516
2046,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,69534,1.20%,105.39,1.516
2046,Barna, Galway City,Barna,16332.211455,23418.185094,92475,0.00%,140.16,1.516
2046,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,48268,0.80%,73.16,1.516
2046,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,146302,0.60%,221.75,1.516
2046,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,134467,1.40%,203.81,1.516
2046,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,133049,0.40%,201.66,1.516
2046,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,253486,0.00%,384.20,1.516
2046,Grange A, Dublin City,Grange A,46131.369821,24442.605439,709465,0.40%,1075.31,1.516
2046,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,134598,0.60%,204.01,1.516
2046,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,47085,1.20%,71.37,1.516
2046,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,56405,1.40%,85.49,1.516
2046,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,26785,1.80%,40.60,1.516
2046,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,12570,1.20%,19.05,1.516
2046,Tramore, Waterford,Tramore,36049.887005,10091.581524,86835,0.80%,131.61,1.516
2046,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,57022,0.00%,86.43,1.516
2046,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,15434,0.40%,23.39,1.516
2046,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,84676,0.20%,128.34,1.516
2046,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,55247,0.60%,83.74,1.516
2046,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,9249,1.40%,14.02,1.516
2046,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,118795,0.20%,180.05,1.516
2046,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,71960,0.20%,109.07,1.516
2046,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,27247,0.20%,41.30,1.516
2046,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,7950,1.20%,12.05,1.516
2046,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,27632,1.20%,41.88,1.516
2046,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,38405,0.00%,58.21,1.516
2046,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,28603,0.60%,43.35,1.516
2046,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,6908,0.00%,10.47,1.516
2046,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,33787,1.20%,51.21,1.516
2046,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,13052,1.60%,19.78,1.516
2046,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,40703,1.20%,61.69,1.516
2046,Menlough, Galway City,Menlough,21545.142553,25266.612500,6567,1.41%,9.95,1.516
2046,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,6439,0.80%,9.76,1.516
2046,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,14613,0.40%,22.15,1.516
2046,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,8418,1.20%,12.76,1.516
2046,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,13436,1.00%,20.36,1.516
2046,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,5182,0.80%,7.85,1.516
2046,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,9011,1.00%,13.66,1.516
2046,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,9373,1.00%,14.21,1.516
2046,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4846,0.21%,7.34,1.516
2046,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,8481,0.60%,12.85,1.516
2046,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,3364,0.60%,5.10,1.516
2046,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,8997,0.40%,13.64,1.516
2046,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3799,0.40%,5.76,1.516
2046,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5850,1.40%,8.87,1.516
2046,Glinn, Kerry,Glinn,3436.709811,9529.406481,4175,0.19%,6.33,1.516
2046,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,2019,0.00%,3.06,1.516
2046,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1709,1.61%,2.59,1.516
2046,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1619,0.19%,2.45,1.516
2046,Limerick, Wexford,Limerick,20992.235106,15797.987500,1273,0.63%,1.93,1.516
2046,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,113260,0.60%,171.66,1.516
2046,Cong, Mayo,Cong,13880.742852,30385.514766,56850,1.80%,86.17,1.516
2046,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,22653,1.60%,34.33,1.516
2046,Broadford, Limerick,Broadford,20182.311177,13747.937079,66218,0.60%,100.36,1.516
2046,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,28998,0.40%,43.95,1.516
2046,Teadies, Cork County,Teadies,16470.245908,3007.494644,13802,1.60%,20.92,1.516
2046,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,57235,1.40%,86.75,1.516
2046,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,46093,0.00%,69.86,1.516
2046,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,41368,1.40%,62.70,1.516
2046,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,48060,0.00%,72.84,1.516
2046,Fethard, Tipperary,Fethard,28668.946883,14906.046953,60752,0.80%,92.08,1.516
2046,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,76354,0.40%,115.73,1.516
2046,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,29842,1.80%,45.23,1.516
2046,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,34962,1.00%,52.99,1.516
2046,Fethard, Wexford,Fethard,39997.677660,9903.776250,2357,1.81%,3.57,1.516
2046,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,40410,0.40%,61.25,1.516
2046,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,26635,1.20%,40.37,1.516
2046,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,2310,0.00%,3.50,1.516
2046,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,4514,1.80%,6.84,1.516
2046,Kilnamona, Clare,Kilnamona,15731.272184,17497.770231,54875,0.20%,83.17,1.516
2046,Ardnaree North, Mayo,Ardnaree North,15510.248936,33793.773750,2296,1.01%,3.48,1.516
2046,Newtown Forbes, Longford,Newtown Forbes,30427.791695,28742.226055,21423,0.80%,32.47,1.516
2046,Dunganstown South, Wicklow,Dunganstown South,44184.468316,19057.893560,26822,1.40%,40.65,1.516
2046,Ballylarkin, Wexford,Ballylarkin,46574.071277,16909.196250,2268,1.61%,3.44,1.516
2046,Teltown, Meath,Teltown,40074.668148,28396.608869,26051,1.20%,39.48,1.516
2046,Castletown (South), Louth,Castletown (South),44184.938645,31186.741864,8459,0.00%,12.82,1.516
2046,Glennamaddy, Galway County,Glennamaddy,20740.703602,27645.652474,4364,0.60%,6.61,1.516
2046,Castletownroche, Cork County,Castletownroche,24761.502501,9028.237465,10102,0.80%,15.31,1.516
2046,Clogher, Donegal,Clogher,23927.667791,40784.311766,21187,1.60%,32.11,1.516
2046,Knocklong, Limerick,Knocklong,22527.257267,14405.377633,4368,0.39%,6.62,1.516
2046,Ballybrit, Galway City,Ballybrit,17050.106383,23630.320000,2232,1.78%,3.38,1.516
2046,Clonaslee, Laois,Clonaslee,34744.996164,19817.588651,32242,0.80%,48.87,1.516
2046,Grange North, Waterford,Grange North,30454.973754,7124.004766,4089,0.99%,6.20,1.516
2046,Monasteroris, Offaly,Monasteroris,32261.483737,22871.195743,36099,1.40%,54.71,1.516
2046,Ballykisteen, Tipperary,Ballykisteen,25455.553191,13765.772500,2156,1.41%,3.27,1.516
2046,Lettermore, Galway County,Lettermore,8298.433698,25245.360447,11154,1.60%,16.91,1.516
2046,Glassan, Westmeath,Glassan,32828.136921,26431.258396,34988,0.20%,53.03,1.516
2046,Doonane, Laois,Doonane,36926.634043,18371.965000,2028,0.80%,3.07,1.516
2046,Lackan, Wicklow,Lackan,43696.742553,21661.110000,2027,0.80%,3.07,1.516
2046,Clonmethan, Fingal,Clonmethan,45442.506383,26570.111250,2034,1.60%,3.08,1.516
2046,Lissadill East, Sligo,Lissadill East,21890.219497,35358.677417,29140,0.00%,44.17,1.516
2046,Sneem, Kerry,Sneem,7947.839650,5737.706381,8505,0.20%,12.89,1.516
2046,Roosky, Leitrim,Roosky,29232.949818,32104.608147,17579,1.00%,26.64,1.516
2046,Templetouhy, Tipperary,Templetouhy,28356.732202,19045.526966,5074,1.20%,7.69,1.516
2046,Knappagh, Mayo,Knappagh,11193.374474,30301.102446,3903,1.59%,5.92,1.516
2046,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1930,0.78%,2.93,1.516
2046,Banna, Kerry,Banna,10370.937421,11415.663126,38020,1.40%,57.63,1.516
2046,Graney, Kildare,Graney,40569.468085,18763.125000,1908,1.22%,2.89,1.516
2046,Ballydangan, Roscommon,Ballydangan,26764.754660,24436.645767,3670,1.21%,5.56,1.516
2046,Kilcatherine, Cork County,Kilcatherine,7529.273511,3584.032178,3649,0.00%,5.53,1.516
2046,Tarbert, Kerry,Tarbert,13036.838298,14655.922500,1808,0.22%,2.74,1.516
2046,Maghery, Donegal,Maghery,22959.918085,44115.881250,1825,1.39%,2.77,1.516
2046,Tullaghan, Leitrim,Tullaghan,24998.936318,36888.511826,5723,1.20%,8.67,1.516
2046,Carrigatogher, Tipperary,Carrigatogher,23869.933390,17519.657202,3619,1.60%,5.49,1.516
2046,Lahard, Kerry,Lahard,11961.991741,8296.519751,3457,0.99%,5.24,1.516
2046,Millbrook, Kerry,Millbrook,29862.553191,26095.750000,1762,1.21%,2.67,1.516
2046,Dunurlin, Kerry,Dunurlin,2693.475497,9075.814446,4726,1.20%,7.16,1.516
2046,Kilmacomma, Waterford,Kilmacomma,30557.134043,11725.501250,1672,0.60%,2.53,1.516
2046,Clonlost, Westmeath,Clonlost,36206.655712,27647.721443,9365,0.80%,14.19,1.516
2046,Roslee, Mayo,Roslee,36463.298936,35489.125000,1599,1.20%,2.42,1.516
2046,Kyle, Clare,Kyle,46637.329787,24259.156250,1567,0.77%,2.38,1.516
2046,Castlejordan, Meath,Castlejordan,37117.978723,24964.500000,1571,1.81%,2.38,1.516
2046,Barronstown, Wexford,Barronstown,25570.761702,13662.831250,1513,0.00%,2.29,1.516
2046,Kilmucklin, Tipperary,Kilmucklin,32151.214894,24208.436250,1390,1.02%,2.11,1.516
2046,Leitrim, Cork County,Leitrim,25780.475532,36311.333750,1367,0.22%,2.07,1.516
2046,Columbkille, Longford,Columbkille,37157.492553,14121.921250,1355,1.57%,2.05,1.516
2046,Finnoe, Tipperary,Finnoe,15150.212766,14512.250000,1264,1.77%,1.92,1.516
2046,Tibradden, Dún Laoghaire-Rathdown,Tibradden,45918.324468,23051.448750,1138,0.62%,1.72,1.516
2046,Ballinascorney, South Dublin,Ballinascorney,44744.680851,23038.250000,1053,0.57%,1.60,1.516
2046,Terenure D, Dublin City,Terenure D,45852.201064,23880.197500,937,0.21%,1.42,1.516
2046,Money, Wicklow,Money,46342.992553,25341.695000,386,1.58%,0.59,1.516
2047,Blanchardstown-Blakestown, Fingal,Blanchardstown-Blakestown,46281.484804,25592.220049,404333,1.40%,625.09,1.546
2047,Lucan-Esker, South Dublin,Lucan-Esker,44902.901460,23856.296106,361877,0.40%,559.45,1.546
2047,Navan Rural, Meath,Navan Rural,42096.164632,27482.147564,242463,1.60%,374.84,1.546
2047,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,271958,1.20%,420.44,1.546
2047,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,287525,1.60%,444.51,1.546
2047,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,243655,0.60%,376.69,1.546
2047,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,172988,1.60%,267.44,1.546
2047,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,96731,1.80%,149.54,1.546
2047,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,124793,0.60%,192.93,1.546
2047,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,70319,1.40%,108.71,1.546
2047,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,70507,1.40%,109.00,1.546
2047,Barna, Galway City,Barna,16332.211455,23418.185094,92660,0.20%,143.25,1.546
2047,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,48751,1.00%,75.37,1.546
2047,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,147472,0.80%,227.99,1.546
2047,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,136618,1.60%,211.21,1.546
2047,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,133847,0.60%,206.92,1.546
2047,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,253993,0.20%,392.67,1.546
2047,Grange A, Dublin City,Grange A,46131.369821,24442.605439,713722,0.60%,1103.40,1.546
2047,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,135675,0.80%,209.75,1.546
2047,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,47744,1.40%,73.81,1.546
2047,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,57307,1.60%,88.60,1.546
2047,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,26785,0.00%,41.41,1.546
2047,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,12746,1.40%,19.71,1.546
2047,Tramore, Waterford,Tramore,36049.887005,10091.581524,87703,1.00%,135.59,1.546
2047,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,57136,0.20%,88.33,1.546
2047,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,15527,0.60%,24.00,1.546
2047,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,85015,0.40%,131.43,1.546
2047,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,55689,0.80%,86.09,1.546
2047,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,9397,1.60%,14.53,1.546
2047,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,119270,0.40%,184.39,1.546
2047,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,72248,0.40%,111.69,1.546
2047,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,27356,0.40%,42.29,1.546
2047,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,8061,1.40%,12.46,1.546
2047,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,28019,1.40%,43.32,1.546
2047,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,38482,0.20%,59.49,1.546
2047,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,28832,0.80%,44.57,1.546
2047,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,6922,0.20%,10.70,1.546
2047,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,34260,1.40%,52.97,1.546
2047,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,13287,1.80%,20.54,1.546
2047,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,41273,1.40%,63.81,1.546
2047,Menlough, Galway City,Menlough,21545.142553,25266.612500,6672,1.60%,10.31,1.546
2047,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,6503,0.99%,10.05,1.546
2047,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,14701,0.60%,22.73,1.546
2047,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,8536,1.40%,13.20,1.546
2047,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,13597,1.20%,21.02,1.546
2047,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,5234,1.00%,8.09,1.546
2047,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,9119,1.20%,14.10,1.546
2047,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,9485,1.19%,14.66,1.546
2047,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4865,0.39%,7.52,1.546
2047,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,8549,0.80%,13.22,1.546
2047,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,3391,0.80%,5.24,1.546
2047,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,9051,0.60%,13.99,1.546
2047,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3822,0.61%,5.91,1.546
2047,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5944,1.61%,9.19,1.546
2047,Glinn, Kerry,Glinn,3436.709811,9529.406481,4192,0.41%,6.48,1.546
2047,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,2023,0.20%,3.13,1.546
2047,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1740,1.81%,2.69,1.546
2047,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1625,0.37%,2.51,1.546
2047,Limerick, Wexford,Limerick,20992.235106,15797.987500,1283,0.79%,1.98,1.546
2047,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,114166,0.80%,176.50,1.546
2047,Cong, Mayo,Cong,13880.742852,30385.514766,56850,0.00%,87.89,1.546
2047,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,23061,1.80%,35.65,1.546
2047,Broadford, Limerick,Broadford,20182.311177,13747.937079,66748,0.80%,103.19,1.546
2047,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,29172,0.60%,45.10,1.546
2047,Teadies, Cork County,Teadies,16470.245908,3007.494644,14050,1.80%,21.72,1.546
2047,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,58151,1.60%,89.90,1.546
2047,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,46185,0.20%,71.40,1.546
2047,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,42030,1.60%,64.98,1.546
2047,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,48156,0.20%,74.45,1.546
2047,Fethard, Tipperary,Fethard,28668.946883,14906.046953,61360,1.00%,94.86,1.546
2047,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,76812,0.60%,118.75,1.546
2047,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,29842,0.00%,46.14,1.546
2047,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,35382,1.20%,54.70,1.546
2047,Fethard, Wexford,Fethard,39997.677660,9903.776250,2357,0.00%,3.64,1.546
2047,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,40652,0.60%,62.85,1.546
2047,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,27008,1.40%,41.75,1.546
2047,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,2315,0.22%,3.58,1.546
2047,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,4514,0.00%,6.98,1.546
2047,Kilnamona, Clare,Kilnamona,15731.272184,17497.770231,55095,0.40%,85.18,1.546
2047,Ardnaree North, Mayo,Ardnaree North,15510.248936,33793.773750,2324,1.22%,3.59,1.546
2047,Newtown Forbes, Longford,Newtown Forbes,30427.791695,28742.226055,21637,1.00%,33.45,1.546
2047,Dunganstown South, Wicklow,Dunganstown South,44184.468316,19057.893560,27251,1.60%,42.13,1.546
2047,Ballylarkin, Wexford,Ballylarkin,46574.071277,16909.196250,2309,1.81%,3.57,1.546
2047,Teltown, Meath,Teltown,40074.668148,28396.608869,26416,1.40%,40.84,1.546
2047,Castletown (South), Louth,Castletown (South),44184.938645,31186.741864,8476,0.20%,13.10,1.546
2047,Glennamaddy, Galway County,Glennamaddy,20740.703602,27645.652474,4399,0.80%,6.80,1.546
2047,Castletownroche, Cork County,Castletownroche,24761.502501,9028.237465,10203,1.00%,15.77,1.546
2047,Clogher, Donegal,Clogher,23927.667791,40784.311766,21568,1.80%,33.34,1.546
2047,Knocklong, Limerick,Knocklong,22527.257267,14405.377633,4394,0.60%,6.79,1.546
2047,Ballybrit, Galway City,Ballybrit,17050.106383,23630.320000,2232,0.00%,3.45,1.546
2047,Clonaslee, Laois,Clonaslee,34744.996164,19817.588651,32564,1.00%,50.34,1.546
2047,Grange North, Waterford,Grange North,30454.973754,7124.004766,4138,1.20%,6.40,1.546
2047,Monasteroris, Offaly,Monasteroris,32261.483737,22871.195743,36677,1.60%,56.70,1.546
2047,Ballykisteen, Tipperary,Ballykisteen,25455.553191,13765.772500,2190,1.58%,3.39,1.546
2047,Lettermore, Galway County,Lettermore,8298.433698,25245.360447,11355,1.80%,17.55,1.546
2047,Glassan, Westmeath,Glassan,32828.136921,26431.258396,35128,0.40%,54.31,1.546
2047,Doonane, Laois,Doonane,36926.634043,18371.965000,2048,0.99%,3.17,1.546
2047,Lackan, Wicklow,Lackan,43696.742553,21661.110000,2047,0.99%,3.16,1.546
2047,Clonmethan, Fingal,Clonmethan,45442.506383,26570.111250,2071,1.82%,3.20,1.546
2047,Lissadill East, Sligo,Lissadill East,21890.219497,35358.677417,29198,0.20%,45.14,1.546
2047,Sneem, Kerry,Sneem,7947.839650,5737.706381,8539,0.40%,13.20,1.546
2047,Roosky, Leitrim,Roosky,29232.949818,32104.608147,17790,1.20%,27.50,1.546
2047,Templetouhy, Tipperary,Templetouhy,28356.732202,19045.526966,5145,1.40%,7.95,1.546
2047,Knappagh, Mayo,Knappagh,11193.374474,30301.102446,3973,1.79%,6.14,1.546
2047,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1949,0.98%,3.01,1.546
2047,Banna, Kerry,Banna,10370.937421,11415.663126,38628,1.60%,59.72,1.546
2047,Graney, Kildare,Graney,40569.468085,18763.125000,1935,1.42%,2.99,1.546
